holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,hour_sin,hour_cos,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,temp_celsius,is_severe_weather,temp_scaled,rain_scaled,congestion_level,traffic_lag_1h,traffic_rolling_mean_3h
,295.12,0.0,0.0,40,Clouds,scattered clouds,2014-05-18 14:00:00,4914,14,6,1,-0.4999999999999997,-0.8660254037844388,True,False,False,False,False,False,False,False,False,False,21.970000000000027,0,1.0904377860161392,-0.12989926558338968,High,4879.0,4764.666666666667
,295.19,0.0,0.0,1,Clear,sky is clear,2014-05-18 15:00:00,4786,15,6,1,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,22.04000000000002,0,1.095945178098724,-0.12989926558338968,High,4914.0,4952.333333333333
,295.16,0.0,0.0,40,Clouds,scattered clouds,2014-05-18 16:00:00,4734,16,6,1,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,False,False,False,False,False,22.010000000000048,0,1.0935848672061894,-0.12989926558338968,High,4786.0,4859.666666666667
,295.16,0.0,0.0,75,Clouds,broken clouds,2014-05-18 17:00:00,4193,17,6,1,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False,22.010000000000048,0,1.0935848672061894,-0.12989926558338968,Medium,4734.0,4811.333333333333
,295.1,0.0,0.0,0,Clear,Sky is Clear,2014-05-18 18:00:00,3944,18,6,1,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,False,False,False,False,21.950000000000045,0,1.0888642454211162,-0.12989926558338968,Medium,4193.0,4571.0
,294.62,0.0,0.0,0,Clear,Sky is Clear,2014-05-18 19:00:00,3457,19,6,1,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,False,False,21.470000000000027,0,1.0510992711405296,-0.12989926558338968,Medium,3944.0,4290.333333333333
,293.39,0.0,0.0,1,Clear,sky is clear,2014-05-18 20:00:00,3145,20,6,1,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False,20.24000000000001,0,0.9543265245465291,-0.12989926558338968,Medium,3457.0,3864.6666666666665
,291.28,0.0,0.0,1,Clear,sky is clear,2014-05-18 21:00:00,2760,21,6,1,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False,18.129999999999995,0,0.7883179917714562,-0.12989926558338968,Medium,3145.0,3515.3333333333335
,290.55,0.0,0.0,1,Clear,sky is clear,2014-05-18 22:00:00,2002,22,6,1,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,False,False,False,17.400000000000034,0,0.7308837600530694,-0.12989926558338968,Low,2760.0,3120.6666666666665
,289.72,0.0,0.0,1,Clear,sky is clear,2014-05-18 23:00:00,1150,23,6,1,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,False,False,False,False,False,16.57000000000005,0,0.6655818253595591,-0.12989926558338968,Low,2002.0,2635.6666666666665
,289.47,0.0,0.0,1,Clear,sky is clear,2014-05-19 00:00:00,585,0,0,0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,16.32000000000005,0,0.6459125679217543,-0.12989926558338968,Low,1150.0,1970.6666666666667
,288.58,0.0,0.0,1,Clear,sky is clear,2014-05-19 01:00:00,381,1,0,0,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,False,False,False,15.430000000000007,0,0.5758900114431662,-0.12989926558338968,Low,585.0,1245.6666666666667
,288.36,0.0,0.0,40,Clouds,scattered clouds,2014-05-19 02:00:00,295,2,0,0,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False,False,False,False,False,15.210000000000036,0,0.5585810648979004,-0.12989926558338968,Low,381.0,705.3333333333334
,288.07,0.0,0.0,75,Clouds,broken clouds,2014-05-19 03:00:00,402,3,0,0,0.7071067811865476,0.7071067811865476,True,False,False,False,False,False,False,False,False,False,14.920000000000016,0,0.5357647262700452,-0.12989926558338968,Low,295.0,420.3333333333333
,287.6,0.0,0.0,75,Clouds,broken clouds,2014-05-19 04:00:00,823,4,0,0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False,14.450000000000045,0,0.49878652228697473,-0.12989926558338968,Low,402.0,359.3333333333333
,287.48,0.0,0.0,75,Clouds,broken clouds,2014-05-19 05:00:00,2815,5,0,0,0.9659258262890683,0.25881904510252074,True,False,False,False,False,False,False,False,False,False,14.330000000000041,0,0.48934527871682815,-0.12989926558338968,Medium,823.0,506.6666666666667
,287.35,0.0,0.0,90,Clouds,overcast clouds,2014-05-19 06:00:00,5814,6,0,0,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False,14.200000000000045,0,0.47911726484917005,-0.12989926558338968,High,2815.0,1346.6666666666667
,287.32,0.0,0.0,88,Clouds,overcast clouds,2014-05-19 07:00:00,5909,7,0,0,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False,14.170000000000016,0,0.47675695395663115,-0.12989926558338968,High,5814.0,3150.6666666666665
,287.13,0.0,0.0,90,Rain,light rain,2014-05-19 08:00:00,6344,8,0,0,0.8660254037844387,-0.4999999999999998,False,False,False,False,False,True,False,False,False,False,13.980000000000018,0,0.46180831830389973,-0.12989926558338968,High,5909.0,4846.0
,287.13,0.0,0.0,90,Drizzle,light intensity drizzle,2014-05-19 08:00:00,6344,8,0,0,0.8660254037844387,-0.4999999999999998,False,True,False,False,False,False,False,False,False,False,13.980000000000018,0,0.46180831830389973,-0.12989926558338968,High,6344.0,6022.333333333333
,286.49,0.0,0.0,90,Rain,moderate rain,2014-05-19 09:00:00,4877,9,0,0,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,True,False,False,False,False,13.340000000000032,0,0.4114550192631207,-0.12989926558338968,High,6344.0,6199.0
,286.14,0.25,0.0,92,Rain,moderate rain,2014-05-19 10:00:00,4295,10,0,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,False,False,False,12.990000000000009,0,0.38391805885019237,0.1192210130841228,Medium,4877.0,5855.0
,286.14,0.25,0.0,92,Drizzle,light intensity drizzle,2014-05-19 10:00:00,4295,10,0,0,0.49999999999999994,-0.8660254037844387,False,True,False,False,False,False,False,False,False,False,12.990000000000009,0,0.38391805885019237,0.1192210130841228,Medium,4295.0,5172.0
,286.14,0.25,0.0,92,Thunderstorm,proximity thunderstorm,2014-05-19 10:00:00,4295,10,0,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,False,False,True,12.990000000000009,1,0.38391805885019237,0.1192210130841228,Medium,4295.0,4489.0
,284.96,4.45,0.0,90,Mist,mist,2014-05-19 11:00:00,4170,11,0,0,0.258819045102521,-0.9659258262890682,False,False,False,False,True,False,False,False,False,False,11.810000000000002,0,0.2910791637437536,4.304441694698332,Medium,4295.0,4295.0
,284.96,4.45,0.0,90,Rain,heavy intensity rain,2014-05-19 11:00:00,4170,11,0,0,0.258819045102521,-0.9659258262890682,False,False,False,False,False,True,False,False,False,False,11.810000000000002,0,0.2910791637437536,4.304441694698332,Medium,4170.0,4253.333333333333
,284.96,4.45,0.0,90,Thunderstorm,proximity thunderstorm,2014-05-19 11:00:00,4170,11,0,0,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,False,False,True,11.810000000000002,1,0.2910791637437536,4.304441694698332,Medium,4170.0,4211.666666666667
,284.49,5.27,0.0,92,Rain,heavy intensity rain,2014-05-19 12:00:00,4463,12,0,0,1.2246467991473532e-16,-1.0,False,False,False,False,False,True,False,False,False,False,11.340000000000032,0,0.25410095976068303,5.121556208727773,Medium,4170.0,4170.0
,284.49,5.27,0.0,92,Mist,mist,2014-05-19 12:00:00,4463,12,0,0,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,False,False,False,11.340000000000032,0,0.25410095976068303,5.121556208727773,Medium,4463.0,4267.666666666667
,284.49,5.27,0.0,92,Thunderstorm,proximity thunderstorm,2014-05-19 12:00:00,4463,12,0,0,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,False,False,True,11.340000000000032,1,0.25410095976068303,5.121556208727773,Medium,4463.0,4365.333333333333
,284.31,11.58,0.0,92,Rain,heavy intensity rain,2014-05-19 13:00:00,4388,13,0,0,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,True,False,False,False,False,11.160000000000025,0,0.2399390944054631,11.409352042295788,Medium,4463.0,4463.0
,284.31,11.58,0.0,92,Thunderstorm,proximity thunderstorm,2014-05-19 13:00:00,4388,13,0,0,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,False,False,True,11.160000000000025,1,0.2399390944054631,11.409352042295788,Medium,4388.0,4438.0
,284.31,11.58,0.0,92,Mist,mist,2014-05-19 13:00:00,4388,13,0,0,-0.2588190451025208,-0.9659258262890683,False,False,False,False,True,False,False,False,False,False,11.160000000000025,0,0.2399390944054631,11.409352042295788,Medium,4388.0,4413.0
,284.3,7.02,0.0,90,Rain,heavy intensity rain,2014-05-19 14:00:00,4922,14,0,0,-0.4999999999999997,-0.8660254037844388,False,False,False,False,False,True,False,False,False,False,11.150000000000034,0,0.23915232410795162,6.86539815940036,High,4388.0,4388.0
,284.3,7.02,0.0,90,Thunderstorm,proximity thunderstorm,2014-05-19 14:00:00,4922,14,0,0,-0.4999999999999997,-0.8660254037844388,False,False,False,False,False,False,False,False,False,True,11.150000000000034,1,0.23915232410795162,6.86539815940036,High,4922.0,4566.0
,284.3,7.02,0.0,90,Mist,mist,2014-05-19 14:00:00,4922,14,0,0,-0.4999999999999997,-0.8660254037844388,False,False,False,False,True,False,False,False,False,False,11.150000000000034,0,0.23915232410795162,6.86539815940036,High,4922.0,4744.0
,284.37,3.08,0.0,92,Mist,mist,2014-05-19 15:00:00,5461,15,0,0,-0.7071067811865471,-0.7071067811865479,False,False,False,False,True,False,False,False,False,False,11.220000000000027,0,0.24465971619053642,2.9392625676003643,High,4922.0,4922.0
,284.37,3.08,0.0,92,Thunderstorm,proximity thunderstorm,2014-05-19 15:00:00,5461,15,0,0,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,True,11.220000000000027,1,0.24465971619053642,2.9392625676003643,High,5461.0,5101.666666666667
,284.37,3.08,0.0,92,Rain,moderate rain,2014-05-19 15:00:00,5461,15,0,0,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,True,False,False,False,False,11.220000000000027,0,0.24465971619053642,2.9392625676003643,High,5461.0,5281.333333333333
,284.32,1.98,0.0,90,Rain,moderate rain,2014-05-19 16:00:00,6215,16,0,0,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,True,False,False,False,False,11.170000000000016,0,0.24072586470297458,1.843133341463309,High,5461.0,5461.0
,284.32,1.98,0.0,90,Mist,mist,2014-05-19 16:00:00,6215,16,0,0,-0.8660254037844385,-0.5000000000000004,False,False,False,False,True,False,False,False,False,False,11.170000000000016,0,0.24072586470297458,1.843133341463309,High,6215.0,5712.333333333333
,284.32,1.98,0.0,90,Thunderstorm,proximity thunderstorm,2014-05-19 16:00:00,6215,16,0,0,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,False,False,False,False,True,11.170000000000016,1,0.24072586470297458,1.843133341463309,High,6215.0,5963.666666666667
,284.33,1.47,0.0,90,Rain,moderate rain,2014-05-19 17:00:00,5794,17,0,0,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,True,False,False,False,False,11.180000000000007,0,0.24151263500048603,1.3349279729815837,High,6215.0,6215.0
,284.36,1.04,0.0,92,Rain,moderate rain,2014-05-19 18:00:00,4123,18,0,0,-1.0,-1.8369701987210297e-16,False,False,False,False,False,True,False,False,False,False,11.210000000000036,0,0.24387294589302494,0.9064410936734624,Medium,5794.0,6074.666666666667
,284.36,1.04,0.0,92,Mist,mist,2014-05-19 18:00:00,4123,18,0,0,-1.0,-1.8369701987210297e-16,False,False,False,False,True,False,False,False,False,False,11.210000000000036,0,0.24387294589302494,0.9064410936734624,Medium,4123.0,5377.333333333333
,284.66,0.44,0.0,92,Rain,moderate rain,2014-05-19 19:00:00,2923,19,0,0,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,True,False,False,False,False,11.510000000000048,0,0.2674760548183915,0.30855242487143225,Medium,4123.0,4680.0
,284.66,0.44,0.0,92,Drizzle,drizzle,2014-05-19 19:00:00,2923,19,0,0,-0.9659258262890684,0.2588190451025203,False,True,False,False,False,False,False,False,False,False,11.510000000000048,0,0.2674760548183915,0.30855242487143225,Medium,2923.0,3723.0
,284.66,0.44,0.0,92,Mist,mist,2014-05-19 19:00:00,2923,19,0,0,-0.9659258262890684,0.2588190451025203,False,False,False,False,True,False,False,False,False,False,11.510000000000048,0,0.2674760548183915,0.30855242487143225,Medium,2923.0,3323.0
,284.82,1.33,0.0,90,Drizzle,drizzle,2014-05-19 20:00:00,2527,20,0,0,-0.8660254037844386,0.5000000000000001,False,True,False,False,False,False,False,False,False,False,11.670000000000016,0,0.280064379578584,1.1954206169277768,Medium,2923.0,2923.0
,284.82,1.33,0.0,90,Rain,moderate rain,2014-05-19 20:00:00,2527,20,0,0,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,True,False,False,False,False,11.670000000000016,0,0.280064379578584,1.1954206169277768,Medium,2527.0,2791.0
,284.82,1.33,0.0,90,Mist,mist,2014-05-19 20:00:00,2527,20,0,0,-0.8660254037844386,0.5000000000000001,False,False,False,False,True,False,False,False,False,False,11.670000000000016,0,0.280064379578584,1.1954206169277768,Medium,2527.0,2659.0
,284.95,0.47,0.0,68,Rain,moderate rain,2014-05-19 21:00:00,2404,21,0,0,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,True,False,False,False,False,11.800000000000011,0,0.2902923934462421,0.3384468583115338,Medium,2527.0,2527.0
,284.95,0.47,0.0,68,Drizzle,light intensity drizzle,2014-05-19 21:00:00,2404,21,0,0,-0.7071067811865477,0.7071067811865474,False,True,False,False,False,False,False,False,False,False,11.800000000000011,0,0.2902923934462421,0.3384468583115338,Medium,2404.0,2486.0
,284.95,0.47,0.0,68,Mist,mist,2014-05-19 21:00:00,2404,21,0,0,-0.7071067811865477,0.7071067811865474,False,False,False,False,True,False,False,False,False,False,11.800000000000011,0,0.2902923934462421,0.3384468583115338,Medium,2404.0,2445.0
,285.1,0.9,0.0,90,Rain,light rain,2014-05-19 22:00:00,1522,22,0,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,True,False,False,False,False,11.950000000000045,0,0.30209394790892763,0.7669337376196553,Low,2404.0,2404.0
,285.1,0.9,0.0,90,Mist,mist,2014-05-19 22:00:00,1522,22,0,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,True,False,False,False,False,False,11.950000000000045,0,0.30209394790892763,0.7669337376196553,Low,1522.0,2110.0
,285.1,0.9,0.0,90,Drizzle,light intensity drizzle,2014-05-19 22:00:00,1522,22,0,0,-0.5000000000000004,0.8660254037844384,False,True,False,False,False,False,False,False,False,False,11.950000000000045,0,0.30209394790892763,0.7669337376196553,Low,1522.0,1816.0
,285.28,0.64,0.0,90,Mist,mist,2014-05-19 23:00:00,937,23,0,0,-0.25881904510252157,0.9659258262890681,False,False,False,False,True,False,False,False,False,False,12.129999999999995,0,0.31625581326414304,0.5078486478054424,Low,1522.0,1522.0
,285.28,0.64,0.0,90,Rain,light rain,2014-05-19 23:00:00,937,23,0,0,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,True,False,False,False,False,12.129999999999995,0,0.31625581326414304,0.5078486478054424,Low,937.0,1327.0
,285.23,0.51,0.0,90,Rain,light rain,2014-05-20 00:00:00,547,0,1,0,0.0,1.0,False,False,False,False,False,True,False,False,False,False,12.080000000000041,0,0.3123219617765857,0.3783061028983358,Low,937.0,1132.0
,285.23,0.51,0.0,90,Mist,mist,2014-05-20 00:00:00,547,0,1,0,0.0,1.0,False,False,False,False,True,False,False,False,False,False,12.080000000000041,0,0.3123219617765857,0.3783061028983358,Low,547.0,807.0
,285.19,0.25,0.0,75,Rain,light rain,2014-05-20 01:00:00,320,1,1,0,0.25881904510252074,0.9659258262890683,False,False,False,False,False,True,False,False,False,False,12.04000000000002,0,0.3091748805865353,0.1192210130841228,Low,547.0,677.0
,285.19,0.25,0.0,75,Mist,mist,2014-05-20 01:00:00,320,1,1,0,0.25881904510252074,0.9659258262890683,False,False,False,False,True,False,False,False,False,False,12.04000000000002,0,0.3091748805865353,0.1192210130841228,Low,320.0,471.3333333333333
,284.68,0.64,0.0,1,Rain,light rain,2014-05-20 02:00:00,255,2,1,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,True,False,False,False,False,11.53000000000003,0,0.26904959541341444,0.5078486478054424,Low,320.0,395.6666666666667
,284.68,0.64,0.0,1,Mist,mist,2014-05-20 02:00:00,255,2,1,0,0.49999999999999994,0.8660254037844387,False,False,False,False,True,False,False,False,False,False,11.53000000000003,0,0.26904959541341444,0.5078486478054424,Low,255.0,298.3333333333333
,284.43,0.25,0.0,75,Mist,mist,2014-05-20 03:00:00,353,3,1,0,0.7071067811865476,0.7071067811865476,False,False,False,False,True,False,False,False,False,False,11.28000000000003,0,0.2493803379756097,0.1192210130841228,Low,255.0,276.6666666666667
,284.43,0.25,0.0,75,Rain,light rain,2014-05-20 03:00:00,353,3,1,0,0.7071067811865476,0.7071067811865476,False,False,False,False,False,True,False,False,False,False,11.28000000000003,0,0.2493803379756097,0.1192210130841228,Low,353.0,287.6666666666667
,284.43,0.25,0.0,75,Fog,fog,2014-05-20 03:00:00,353,3,1,0,0.7071067811865476,0.7071067811865476,False,False,True,False,False,False,False,False,False,False,11.28000000000003,0,0.2493803379756097,0.1192210130841228,Low,353.0,320.3333333333333
,284.05,0.25,0.0,1,Mist,mist,2014-05-20 04:00:00,807,4,1,0,0.8660254037844386,0.5000000000000001,False,False,False,False,True,False,False,False,False,False,10.900000000000034,0,0.21948306667014691,0.1192210130841228,Low,353.0,353.0
,284.05,0.25,0.0,1,Rain,light rain,2014-05-20 04:00:00,807,4,1,0,0.8660254037844386,0.5000000000000001,False,False,False,False,False,True,False,False,False,False,10.900000000000034,0,0.21948306667014691,0.1192210130841228,Low,807.0,504.3333333333333
,283.79,0.64,0.0,0,Fog,fog,2014-05-20 05:00:00,2917,5,1,0,0.9659258262890683,0.25881904510252074,False,False,True,False,False,False,False,False,False,False,10.640000000000043,0,0.19902703893483073,0.5078486478054424,Medium,807.0,655.6666666666666
,283.79,0.64,0.0,0,Mist,mist,2014-05-20 05:00:00,2917,5,1,0,0.9659258262890683,0.25881904510252074,False,False,False,False,True,False,False,False,False,False,10.640000000000043,0,0.19902703893483073,0.5078486478054424,Medium,2917.0,1510.3333333333333
,283.79,0.64,0.0,0,Rain,light rain,2014-05-20 05:00:00,2917,5,1,0,0.9659258262890683,0.25881904510252074,False,False,False,False,False,True,False,False,False,False,10.640000000000043,0,0.19902703893483073,0.5078486478054424,Medium,2917.0,2213.6666666666665
,284.03,0.76,0.0,90,Rain,light rain,2014-05-20 06:00:00,5874,6,1,0,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,False,False,False,10.879999999999995,0,0.2179095260751195,0.6274263815658483,High,2917.0,2917.0
,284.03,0.76,0.0,90,Mist,mist,2014-05-20 06:00:00,5874,6,1,0,1.0,6.123233995736766e-17,False,False,False,False,True,False,False,False,False,False,10.879999999999995,0,0.2179095260751195,0.6274263815658483,High,5874.0,3902.6666666666665
,284.03,0.76,0.0,90,Fog,fog,2014-05-20 06:00:00,5874,6,1,0,1.0,6.123233995736766e-17,False,False,True,False,False,False,False,False,False,False,10.879999999999995,0,0.2179095260751195,0.6274263815658483,High,5874.0,4888.333333333333
,284.61,0.51,0.0,90,Rain,light rain,2014-05-20 07:00:00,6885,7,1,0,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,True,False,False,False,False,11.460000000000036,0,0.26354220333082967,0.3783061028983358,High,5874.0,5874.0
,284.61,0.51,0.0,90,Mist,mist,2014-05-20 07:00:00,6885,7,1,0,0.9659258262890683,-0.25881904510252063,False,False,False,False,True,False,False,False,False,False,11.460000000000036,0,0.26354220333082967,0.3783061028983358,High,6885.0,6211.0
,284.61,0.51,0.0,90,Fog,fog,2014-05-20 07:00:00,6885,7,1,0,0.9659258262890683,-0.25881904510252063,False,False,True,False,False,False,False,False,False,False,11.460000000000036,0,0.26354220333082967,0.3783061028983358,High,6885.0,6548.0
,285.45,0.76,0.0,90,Rain,light rain,2014-05-20 08:00:00,6182,8,1,0,0.8660254037844387,-0.4999999999999998,False,False,False,False,False,True,False,False,False,False,12.300000000000011,0,0.32963090832185155,0.6274263815658483,High,6885.0,6885.0
,285.45,0.76,0.0,90,Mist,mist,2014-05-20 08:00:00,6182,8,1,0,0.8660254037844387,-0.4999999999999998,False,False,False,False,True,False,False,False,False,False,12.300000000000011,0,0.32963090832185155,0.6274263815658483,High,6182.0,6650.666666666667
,285.45,0.76,0.0,90,Fog,fog,2014-05-20 08:00:00,6182,8,1,0,0.8660254037844387,-0.4999999999999998,False,False,True,False,False,False,False,False,False,False,12.300000000000011,0,0.32963090832185155,0.6274263815658483,High,6182.0,6416.333333333333
,286.34,0.25,0.0,90,Mist,mist,2014-05-20 09:00:00,5181,9,1,0,0.7071067811865476,-0.7071067811865475,False,False,False,False,True,False,False,False,False,False,13.189999999999998,0,0.39965346480043523,0.1192210130841228,High,6182.0,6182.0
,286.34,0.25,0.0,90,Rain,light rain,2014-05-20 09:00:00,5181,9,1,0,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,True,False,False,False,False,13.189999999999998,0,0.39965346480043523,0.1192210130841228,High,5181.0,5848.333333333333
,287.49,0.38,0.0,92,Rain,light rain,2014-05-20 10:00:00,4614,10,1,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,False,False,False,14.340000000000032,0,0.4901320490143396,0.24876355799122932,High,5181.0,5514.666666666667
,287.49,0.38,0.0,92,Mist,mist,2014-05-20 10:00:00,4614,10,1,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,True,False,False,False,False,False,14.340000000000032,0,0.4901320490143396,0.24876355799122932,High,4614.0,4992.0
,289.66,0.51,0.0,92,Rain,light rain,2014-05-20 11:00:00,4861,11,1,0,0.258819045102521,-0.9659258262890682,False,False,False,False,False,True,False,False,False,False,16.510000000000048,0,0.6608612035744857,0.3783061028983358,High,4614.0,4803.0
,289.66,0.51,0.0,92,Haze,haze,2014-05-20 11:00:00,4861,11,1,0,0.258819045102521,-0.9659258262890682,False,False,False,True,False,False,False,False,False,False,16.510000000000048,0,0.6608612035744857,0.3783061028983358,High,4861.0,4696.333333333333
,289.66,0.51,0.0,92,Mist,mist,2014-05-20 11:00:00,4861,11,1,0,0.258819045102521,-0.9659258262890682,False,False,False,False,True,False,False,False,False,False,16.510000000000048,0,0.6608612035744857,0.3783061028983358,High,4861.0,4778.666666666667
,291.56,0.25,0.0,40,Rain,light rain,2014-05-20 12:00:00,4945,12,1,0,1.2246467991473532e-16,-1.0,False,False,False,False,False,True,False,False,False,False,18.410000000000025,0,0.8103475601017998,0.1192210130841228,High,4861.0,4861.0
,291.56,0.25,0.0,40,Haze,haze,2014-05-20 12:00:00,4945,12,1,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,False,False,False,18.410000000000025,0,0.8103475601017998,0.1192210130841228,High,4945.0,4889.0
,292.86,0.0,0.0,1,Haze,haze,2014-05-20 13:00:00,5224,13,1,0,-0.2588190451025208,-0.9659258262890683,False,False,False,True,False,False,False,False,False,False,19.710000000000036,0,0.9126276987783852,-0.12989926558338968,High,4945.0,4917.0
,294.09,0.25,0.0,92,Rain,light rain,2014-05-20 14:00:00,5523,14,1,0,-0.4999999999999997,-0.8660254037844388,False,False,False,False,False,True,False,False,False,False,20.939999999999998,0,1.0094004453723813,0.1192210130841228,High,5224.0,5038.0
,294.09,0.25,0.0,92,Haze,haze,2014-05-20 14:00:00,5523,14,1,0,-0.4999999999999997,-0.8660254037844388,False,False,False,True,False,False,False,False,False,False,20.939999999999998,0,1.0094004453723813,0.1192210130841228,High,5523.0,5230.666666666667
,295.83,0.0,0.0,1,Clear,sky is clear,2014-05-20 15:00:00,6021,15,1,0,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,22.680000000000007,0,1.1462984771395028,-0.12989926558338968,High,5523.0,5423.333333333333
,297.33,0.0,0.0,1,Clear,sky is clear,2014-05-20 16:00:00,6689,16,1,0,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,False,False,False,False,False,24.180000000000007,0,1.2643140217663311,-0.12989926558338968,High,6021.0,5689.0
,298.29,0.0,0.0,1,Clear,sky is clear,2014-05-20 17:00:00,6165,17,1,0,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,25.140000000000043,0,1.3398439703275042,-0.12989926558338968,High,6689.0,6077.666666666667
,297.33,0.25,0.0,40,Rain,light rain,2014-05-20 18:00:00,4573,18,1,0,-1.0,-1.8369701987210297e-16,False,False,False,False,False,True,False,False,False,False,24.180000000000007,0,1.2643140217663311,0.1192210130841228,High,6165.0,6291.666666666667
,297.06,0.0,0.0,92,Clouds,overcast clouds,2014-05-20 19:00:00,3501,19,1,0,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,False,False,23.910000000000025,0,1.2430712237335035,-0.12989926558338968,Medium,4573.0,5809.0
,295.78,0.0,0.0,92,Clouds,overcast clouds,2014-05-20 20:00:00,3309,20,1,0,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False,22.629999999999995,0,1.142364625651941,-0.12989926558338968,Medium,3501.0,4746.333333333333
,293.53,0.0,0.0,1,Haze,haze,2014-05-20 21:00:00,2822,21,1,0,-0.7071067811865477,0.7071067811865474,False,False,False,True,False,False,False,False,False,False,20.379999999999995,0,0.9653413087116987,-0.12989926558338968,Medium,3309.0,3794.3333333333335
,292.06,0.0,0.0,1,Clear,sky is clear,2014-05-20 22:00:00,1926,22,1,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,False,False,False,18.910000000000025,0,0.8496860749774092,-0.12989926558338968,Low,2822.0,3210.6666666666665
,291.08,0.0,0.0,1,Mist,mist,2014-05-20 23:00:00,2504,23,1,0,-0.25881904510252157,0.9659258262890681,False,False,False,False,True,False,False,False,False,False,17.930000000000007,0,0.7725825858212133,-0.12989926558338968,Medium,1926.0,2685.6666666666665
,290.02,0.0,0.0,0,Mist,mist,2014-05-21 00:00:00,851,0,2,0,0.0,1.0,False,False,False,False,True,False,False,False,False,False,16.870000000000005,0,0.6891849342849211,-0.12989926558338968,Low,2504.0,2417.3333333333335
,289.51,0.25,0.0,1,Rain,light rain,2014-05-21 01:00:00,474,1,2,0,0.25881904510252074,0.9659258262890683,False,False,False,False,False,True,False,False,False,False,16.360000000000014,0,0.6490596491118003,0.1192210130841228,Low,851.0,1760.3333333333333
,289.51,0.25,0.0,1,Mist,mist,2014-05-21 01:00:00,474,1,2,0,0.25881904510252074,0.9659258262890683,False,False,False,False,True,False,False,False,False,False,16.360000000000014,0,0.6490596491118003,0.1192210130841228,Low,474.0,1276.3333333333333
,288.94,0.0,0.0,0,Clear,Sky is Clear,2014-05-21 02:00:00,370,2,2,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,False,False,False,15.79000000000002,0,0.604213742153606,-0.12989926558338968,Low,474.0,599.6666666666666
,286.93,0.0,0.0,1,Clear,sky is clear,2014-05-21 04:00:00,806,4,2,0,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False,13.78000000000003,0,0.44607291235365687,-0.12989926558338968,Low,370.0,439.3333333333333
